Nom du client,Delivery_Method,Unique_Site_Identifier,Code IPACT,No de site,Nomdesite,Adresse,Suffixe,Rue,Ville,Postal code,Prov,In Territory,Access Type,Speed,NPANXX,Tier,Delivery Method,RFP Lot,SupplierName From Real Time,Package,Management Level,IPACT - MR COGS,IPACT - NR COGS,COGS(long),MRC inv. Oct '19,OLD MRC - Don't use,SC1,SC2-GL,SC2-PB,SC3-GL,SC3-PB,SC4,SC5-GL,SC5-PB,SC6-GL,SC6-PB,CMO GM,CMO+50% GM,CMO+50%,MRC for cost,MRC for 15% margin,Off-net Cat
Loto-Québec,Off-Net (ReSale),000000000001861642-0002,1861,642-0002,14980-STMAB-CE1,325,,DE L'ÉGLISE,DONNACONA,G3M2A2,QC,Non,DSL VPN,64 Kbps,418285,3,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000303974-0003,3039,74-0003,15316-STMAB-CE1,511,,ROUTE 138,DONNACONA,G3M0A9,QC,Non,DSL VPN,64 Kbps,418285,3,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045592-0002,4559,2-0002,10819-STMAB-CE1,212,RTE,138,DONNACONNA,G3M1C2,QC,Non,DSL VPN,64 Kbps,418285,3,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046491-0002,4649,1-0002,07856-STMAB-CE1,174,RTE,ST JOSEPH SUD,DOSQUET,G0S1H0,QC,Non,DSL VPN,64 Kbps,418728,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861371-0002,1861,371-0002,14792-STMAB-CE1,17,RTE,NORBERT MORIN,LA DURANTAYE,G0R1W0,QC,Non,DSL VPN,64 Kbps,418884,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047392-0002,4739,2-0002,13704-STMAB-CE1,25,Rue,Olivier-Morel,La Durantaye,G0R1W0,QC,Non,DSL VPN,64 Kbps,418884,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047393-0003,4739,3-0003,08954-STMAB-CE1,571,Rue,Piedmont,La Durantaye,G0R1W0,QC,Non,DSL VPN,64 Kbps,418884,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000465142-0002,4651,42-0002,07858-STMAB-CE1,810,OUEST,RANG 4,JOLY,G0S1M0,QC,Non,DSL VPN,64 Kbps,418728,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047334-0002,4733,4-0002,13983-STMAB-CE1,360,RUE,ST-JEAN,HONFLEUR,G0R1N0,QC,Non,DSL VPN,64 Kbps,418885,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039356-0002,3039,356-0002,07421A-STMAB-CE1,341,ROUTE,153,HEROUXVILLE,J0X1J0,QC,Non,DSL VPN,64 Kbps,418365,4,Off-Net (ReSale),Lot1,TELUS Quebec,Enhanced,NetControl,,,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000005322102-0002,5322,102-0002,06201A-DAIGUILL2-CE1,1080,,Rue de la Digue,Havre-St-Pierre,G0G1P0,QC,Non,DSL VPN,64 Kbps,418538,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000305472-0002,3054,72-0002,16065-DAIGUIL2-CE1,1123,BD,DE L'ESCALE,HAVRE ST PIERRE,H0G1P0,QC,Non,CHANNELIZED T1,64 Kbps,418538,4,Off-Net (ReSale),Lot4,TELUS Quebec,High Performance,NetControl,595,2065,1276.29,7430,7430,11145,1060.2,2006.6,743,1419,11145,1914.435,2006.6,1914.435,1419,1,NA,11145,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044464-0003,4446,4-0003,00692-RMKI1-CE1,14,Rue,St François Xavier E,Grande-Vallée,G0E1K0,QC,Non,DSL VPN,64 Kbps,418393,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044813-0004,4481,3-0004,10589-RMKI1-CE1,143,RUE,GRANDE ALLÉE,GRANDE-RIVIÈRE,G0C1V0,QC,Non,DSL VPN,64 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044855-0002,4485,5-0002,04700-RMKI1-CE1,58,RUE,GRANDE-ALLÉE EST,GRANDE-RIVIÈRE,G0C1V0,QC,Non,DSL VPN,64 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044811-0003,4481,1-0003,02500-RMKI1-CE1,152,Rue E,Grande-Allée,Grande-Rivière,G0C1V0,QC,Non,DSL VPN,64 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044814-0003,4481,4-0003,01104-RMKI1-CE1,48A,RUE,GRANDE ALLEE E,GRANDE-RIVIÈRE,G0C1V0,QC,Non,DSL VPN,64 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044812-0003,4481,2-0003,00705-RMKI1-CE1,148,Rue,La Grande-Allée E,Grande-Rivière,G0C1V0,QC,Non,DSL VPN,64 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000448546-0002,4485,46-0002,06791A-RMKI1-CE1,200,,GRANDE ALLEE,GRANDE RIVIERE,G0C1V0,QC,Non,DSL VPN,64 Kbps,418385,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,,,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039843-0002,3039,843-0002,16015-RMKI1-CE1,327,BD,de York Sud,Gaspé,G4X2L2,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039210-0002,3039,210-0002,15421-RMKI1-CE1,201,Montée,De Rivière-Morris,Gaspé,G4X5P5,QC,Non,DSL VPN,64 Kbps,418368,1,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044651-0002,4465,1-0002,13529-RMKI1-CE1,462,MONTÉE,WAKEHAM,GASPÉ,G4X1Y6,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044621-0002,4462,1-0002,08278-RMKI1-CE1,127,RUE,JACQUES-CARTIER,GASPÉ,G4X1M8,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044741-0002,4474,1-0002,06450-RMKI1-CE1,31,Boul,York Est,Gaspé,G4X2K9,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044744-0002,4474,4-0002,06005-RMKI1-CE1,24,Mtée,Sandy Beach,Gaspé,G4X2A8,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044622-0002,4462,2-0002,05729-RMKI1-CE1,79,RUE,JACQUES-CARTIER,GASPÉ,G4X1M5,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044654-0002,4465,4-0002,05618-RMKI1-CE1,94,RUE,MGR ROSS,GASPÉ,G4X1L8,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044653-0002,4465,3-0002,03462-RMKI1-CE1,91,RUE,JACQUES-CARTIER,GASPÉ,G4X1M5,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044652-0003,4465,2-0003,02294-RMKI1-CE1,167,Rue,De La Reine,Gaspé,G4X2W6,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044745-0004,4474,5-0004,10533-RMKI1-CE1,39,MONTEE,SANDY BEACH,GASPE,G4X2A9,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043781-0003,4378,1-0003,07584-RMKI1-CE1,39,MONTEE,SANDY BEACH,GASPE,G4X2A9,QC,Non,DSL VPN,64 Kbps,418368,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,76.43,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,,000000000003056559-0001,3056,559-0001,17157-TSRV1-CE1,148,,Principale,Lac-Édouard,G0X3N0,QC,Non,DDS,56 Kbps,819653,,,Lot2,Telebec,High Performance,NetControl,,,102.08,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,,000000000003056242-0001,3056,242-0001,16945-STMAB-CE1,943,RUE,DE LA SEIGNEURIE,ST ROCH DES AULNAIES,G0R4E0,QC,Non,DSL VPN,64 Kbps,418354,,,Lot4,TELUS Quebec,Enhanced,NetControl,75,225,79.82,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,,000000000003056195-0001,3056,195-0001,16913-ARTHBK-CE1,1111,BD,JUTRAS,VICTORIAVILLE,G6S1C1,QC,Non,DSL VPN,64 Kbps,819357,,,Lot3,Telebec,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,Off-Net (ReSale),000000000003054927-0001,3054,927-0001,16734-STMAB-CE1,1304,,PRINCIPALE,SAINT-COME-LINIERE,G0M1J0,QC,Non,DSL VPN,64 Kbps,418685,,,Lot4,TELUS Quebec,Enhanced,NetControl,75,225,79.82,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000003054656-0001,3054,656-0001,16489-ROUYN-CE1,205,RTE,393,LA SARRE,J9Z2X2,QC,Non,DSL VPN,64 Kbps,819333,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,,000000000003054912-0002,3054,912-0002,16321A-STMAB-CE1,1348,,PRINCIPALE,ST-COME LINIERE,G0M 1J0,QC,Non,DSL VPN,64 Kbps,418685,,,#N/A,TELUS Quebec,Enhanced,NetControl,75,225,79.82,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045418-0001,4541,8-0001,14522-HULL1-CE1,1886,RUE,PRINCIPALE,DUHAMEL,J0V1G0,QC,Non,DDS,56 Kbps,819428,,,Lot1,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045557-0001,4555,7-0001,14000-MTLAUR-CE1,382,RUE,PRINCIPALE,LAC ST-PAUL,J0W1K0,QC,Non,DDS,56 Kbps,819587,,,Lot1,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,,00000000000469811-0001,4698,11-0001,13876-VALDOR-CE1,377,rue,St-Francois,La Tuque,G9X 1S6,QC,,DSL VPN,64 Kbps,819523,,,#N/A,Telebec,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000003054811-0001,3054,811-0001,12749A-ROUYN-CE1,105,,SENATOR,ROUYN-NORANDA,J9X7E7,QC,Non,DSL VPN,64 Kbps,819762,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045559-0001,4555,9-0001,08580-MTLAUR-CE1,96,RUE,PRINCIPALE,MONT ST-MICHEL,J0W1P0,QC,Non,DSL VPN,64 Kbps,819587,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,,0000000000045636-0002,4563,6-0002,08579-MTLAUR-CE1,921,Rte,309,Lac-des-Îles,J0W1J0,QC,,DSL VPN,64 Kbps,819597,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045276-0002,4527,6-0002,08562-MTLAUR-CE1,166,RUE,PRINCIPALE,ST-ANDRÉ-AVELLIN,J0V1W0,QC,Non,DSL VPN,64 Kbps,819983,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000470816-0002,4708,16-0002,14447-DAIGUILL-CE1,34,RUE,Chouinard Nord,Adstock,G0N1S0,QC,Non,DDS,56 Kbps,418422,4,On-Net,Lot4,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,1060.2,2006.6,743,1419,138,1060.2,2006.6,743,1419,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045596-0001,4559,6-0001,05218-MTLAUR-CE1,123,RUE,ST-JOSEPH,LAC-DES-ÉCORCES,J0W1H0,QC,Non,DSL VPN,64 Kbps,819585,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045558-0001,4555,8-0001,05177-MTLAUR-CE1,19,RUE,ST-FRANÇOIS-XAVIER,Ste-Anne-du-Lac,J0W1V0,QC,Non,DSL VPN,64 Kbps,819586,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000045556-0001,4555,6-0001,02518-MTLAUR-CE1,16,Rue,Principale,Sainte-Anne-Du-Lac,J0W1V0,QC,Non,DSL VPN,64 Kbps,819586,,,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000452711-0001,4527,11-0001,01214-MTLAUR-CE1,110,Rue,Principale,St Andre Avellin,J0V1WO,QC,Non,DSL VPN,64 Kbps,819983,,,#N/A,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000467945-0003,4679,45-0003,01650-TSRV1-CE1,6,,"ACOKAN, CP 216",WEMOTACI,G0X3R0,QC,Non,DDS,56 Kbps,819666,4O,On-Net,Lot2,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,1060.2,2006.6,743,1419,138,1060.2,2006.6,743,1419,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000042611-0002,4261,1-0002,06366-VALDOR-CE1,19,RUE,POPULAR,WASWANIPI,J0Y3C0,QC,Non,DSL VPN,64 Kbps,819753,4,On-Net,Lot4,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000003054674-0001,3054,674-0001,16500-VALDOR-CE1,24,,SMOKEY HILL,WASKAGANISH,J0M1R0,QC,Non,DDS,56 Kbps,819895,4O,On-Net,Lot4,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,1060.2,2006.6,743,1419,138,1060.2,2006.6,743,1419,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000001861841-0002,1861,841-0002,15126-TSRV2-CE1,291,rte,265,Villeroy,G0S3K0,QC,Non,DDS,56 Kbps,819385,4,On-Net,Lot3,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,1060.2,2006.6,743,1419,138,1060.2,2006.6,743,1419,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000472640-0002,4726,40-0002,11408-TSRV1-CE1,372,N/A,RTE 265,VILLEROY,G0S3K0,QC,Non,DDS,56 Kbps,819385,4,On-Net,Lot3,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,1060.2,2006.6,743,1419,138,1060.2,2006.6,743,1419,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000043568-0003,4356,8-0003,13267-ROUYN-CE1,100,Rue,Des Oblats N,Ville-Marie,J9V1J7,QC,Non,DSL VPN,64 Kbps,819629,4,On-Net,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000043226-0005,4322,6-0005,09734-ROUYN-CE1,6,Rue,des Oblats Nord,Ville-Marie,J9V1J3,QC,Non,DSL VPN,64 Kbps,819622,4,On-Net,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000043569-0003,4356,9-0003,09731-ROUYN-CE1,39A,Rue,Des Oblats Nord,Ville-Marie,J9V1H9,QC,Non,DSL VPN,64 Kbps,819622,4,On-Net,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000043567-0002,4356,7-0002,01557-ROUYN-CE1,19,Rue,Ste Anne,Ville-Marie,J9V2B6,QC,Non,DSL VPN,64 Kbps,819629,4,On-Net,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000001861641-0002,1861,641-0002,14981-ROUYN-CE1,16,Nord,Des Oblats,Ville Marie,J9V1J3,QC,Non,DSL VPN,64 Kbps,819629,4,On-Net,Lot1,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000003039920-0002,3039,920-0002,15882A-ARTHBK-CE1,1111,Bd,Jutras E,Victoriaville,G6S1C1,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,000000000001861722-0002,1861,722-0002,15044-ARTHBK-CE1,898,BD,DES BOIS-FRANCS,VICTORIAVILLE,G6P5W2,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000471910-0002,4719,10-0002,12834-ARTHBK-CE1,1111,Bd,Jutras E,Victoriaville,G6S1C1,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000462344-0002,4623,44-0002,11706A-ARTHBK-CE1,1111,Bd,Jutras E,Victoriaville,G6S1C1,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000471714-0002,4717,14-0002,08146-ARTHBK-CE1,560,BD,BOIS-FRANC S,VICTORIAVILLE,G6P5X4,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000471711-0003,4717,11-0003,06116-ARTHBK-CE1,1111,Bd,Jutras E,Victoriaville,G6S1C1,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000471712-0002,4717,12-0002,04987-ARTHBK-CE1,48,RUE,GIROUARD,VICTORIAVILLE,G6P5S8,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,00000000000471713-0002,4717,13-0002,02515-ARTHBK-CE1,971,BD,Bois Franc Sud,Victoriaville,G6P5V9,QC,Non,DSL VPN,64 Kbps,819357,3,On-Net,Lot3,Independent Settlements,Enhanced,NetControl,,,93.8,92,92,138,405,587,275,405,138,405,587,275,405,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000043367-0003,4336,7-0003,06349-STJEAN-CE1,231,AVENUE,16,VENISE-EN-QUÉBEC,J0J2K0,QC,Non,DDS,56 Kbps,450244,4,On-Net,Lot3,Independent Settlements,High Performance,NetControl,,,102.08,92,92,138,1060.2,2006.6,743,1419,138,1060.2,2006.6,743,1419,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
Loto-Québec,On-Net,0000000000041681-0002,4168,1-0002,06312-VALDOR-CE1,490,ROUTE,111,VASSAN,J0Y2R0,QC,Non,DDS,56 Kbps,819824,3,On-Net,Lot1,Independent Settlements,High Performance,NetControl,0,0,102.08,92,92,138,1023.8,1533.4,717,1081,138,1023.8,1533.4,717,1081,Next-Step,2,138,NA,NA,"SC5, @CMO+50%, we have more than 15% margin"
